sample_row_id,sample_date,sample_time,sample_datetime,raw_sampling_site,site_name,major_category,sample_location,chlorophyll_ugl_replicate_1,chlorophyll_ugl_replicate_2,chlorophyll_ugl_replicate_3,chlorophyll_ugl_mean,chlorophyll_ugl_std,chlorophyll_ugl_min,chlorophyll_ugl_max,chlorophyll_ugl_replicate_count,phycocyanin_ugl_replicate_1,phycocyanin_ugl_replicate_2,phycocyanin_ugl_replicate_3,phycocyanin_ugl_mean,phycocyanin_ugl_std,phycocyanin_ugl_min,phycocyanin_ugl_max,phycocyanin_ugl_replicate_count,phycocyanin_to_chlorophyll_ratio_replicate_1,phycocyanin_to_chlorophyll_ratio_replicate_2,phycocyanin_to_chlorophyll_ratio_replicate_3,phycocyanin_to_chlorophyll_ratio_mean,phycocyanin_to_chlorophyll_ratio_std,phycocyanin_to_chlorophyll_ratio_min,phycocyanin_to_chlorophyll_ratio_max,phycocyanin_to_chlorophyll_ratio_replicate_count,sample_depth_feet,water_temperature_c,ph,orp_mv,specific_conductivity_us_cm,dissolved_oxygen_mg_l,turbidity_ntu,x_coordinate,y_coordinate
sample_0468,2025-09-26,14:05,2025-09-26T14:05,Edgewood_Lake,Edgewood Lake,Category_1,center,3.47,0.73,1.14,1.78,1.47787,0.73,3.47,3,24.66,24.91,24.91,24.826667,0.144338,24.66,24.91,3,7.1,34.12,21.85,21.023333,13.528955,7.1,34.12,3,0.1,22.9,7.05,150,344.4,5.02,2.6,-71.405146,41.782629
sample_0469,2025-09-26,14:30,2025-09-26T14:30,Elm_Lake,Elm Lake,Category_1,center,1.45,1.42,1.1,1.323333,0.193993,1.1,1.45,3,10,12.23,24.41,15.546667,7.756432,10,24.41,3,6.89,8.61,22.1,12.533333,8.329492,6.89,22.1,3,0.1,23.2,7.68,139.2,424.7,8.3,3.4,-71.41204,41.774622
sample_0470,2025-09-26,14:40,2025-09-26T14:40,Cunliff_Lake,Cunliff Lake,Category_1,center,1.26,1.8,2.16,1.74,0.45299,1.26,2.16,3,4.75,9.5,18.7,10.983333,7.092308,4.75,18.7,3,3.76,5.27,8.65,5.893333,2.503884,3.76,8.65,3,0.1,23.1,7.91,124.6,424.8,9.3,5.15,-71.412041,41.780346
sample_0471,2025-10-02,08:40,2025-10-02T08:40,Roosevelt_Lake,Roosevelt Lake,Category_1,shore,1.1,1.02,0.9,1.006667,0.100664,0.9,1.1,3,15.71,19.69,17.2,17.533333,2.010829,15.71,19.69,3,14.28,19.3,19.11,17.563333,2.845037,14.28,19.3,3,0.1,,,,,,,-71.415782,41.784514
sample_0472,2025-10-02,09:17,2025-10-02T09:17,Cunliff_Lake,Cunliff Lake,Category_1,shore,2.33,2.43,2.86,2.54,0.281603,2.33,2.86,3,0.32,3.5,1.75,1.856667,1.592681,0.32,3.5,3,0.13,1.44,0.61,0.726667,0.662747,0.13,1.44,3,0.1,,,,,,,-71.41406,41.777347
sample_0473,2025-10-02,09:26,2025-10-02T09:26,Deep_Spring_Lake,Deep Spring Lake,Category_1,shore,1.34,1.45,1.32,1.37,0.07,1.32,1.45,3,27.15,35.6,26.4,29.716667,5.108897,26.4,35.6,3,20.26,24.55,20,21.603333,2.555197,20,24.55,3,0.1,,,,,,,-71.414797,41.777641
sample_0474,2025-10-02,09:45,2025-10-02T09:45,Fenner_Pond,Fenner Pond,Category_1,shore,1.11,1.3,1.16,1.19,0.098489,1.11,1.3,3,1,3.75,2.75,2.5,1.391941,1,3.75,3,0.9,2.88,2.37,2.05,1.028056,0.9,2.88,3,0.1,,,,,,,-71.420184,41.770011
sample_0475,2025-10-02,10:11,2025-10-02T10:11,Mashapaug_Pond,Mashapaug Pond,Category_2,shore,0.42,0.53,0.75,0.566667,0.168028,0.42,0.75,3,12.73,15.22,19.19,15.713333,3.258133,12.73,19.19,3,30.3,28.71,25.58,28.196667,2.401506,25.58,30.3,3,0.1,,,,,,,-71.435541,41.793134
sample_0476,2025-10-02,10:27,2025-10-02T10:27,Spectacle_Pond,Spectacle Pond,Category_2,shore,2.91,0.88,2.19,1.993333,1.029191,0.88,2.91,3,29.88,21.43,29.64,26.983333,4.810825,21.43,29.88,3,10.26,24.35,13.53,16.046667,7.374431,10.26,24.35,3,0.1,,,,,,,-71.441627,41.788294
sample_0477,2025-10-02,10:50,2025-10-02T10:50,Tongue_Pond,Tongue Pond,Category_2,shore,3.04,3.66,2.1,2.933333,0.785451,2.1,3.66,3,2,32.12,25.41,19.843333,15.812793,2,32.12,3,0.65,8.77,12.1,7.173333,5.889621,0.65,12.1,3,0.1,,,,,,,-71.442047,41.799221
sample_0478,2025-10-02,08:57,2025-10-02T08:57,Polo_Lake,Polo Lake,Category_1,shore,1.41,1.44,1.53,1.46,0.06245,1.41,1.53,3,12.48,10.74,14.47,12.563333,1.866396,10.74,14.47,3,8.85,7.45,9.45,8.583333,1.02632,7.45,9.45,3,0.1,,,,,,,-71.415541,41.786174
sample_0479,2025-10-02,11:32,2025-10-02T11:32,Roosevelt_Lake,Roosevelt Lake,Category_1,center,0.71,0.64,0.58,0.643333,0.065064,0.58,0.71,3,26.75,18.2,21.43,22.126667,4.317364,18.2,26.75,3,37.53,28.43,21.43,29.13,8.072794,21.43,37.53,3,0.1,19.7,7.35,134.9,445,7.56,5.8,-71.41688,41.782744
sample_0480,2025-10-02,11:50,2025-10-02T11:50,Polo_Lake,Polo Lake,Category_1,center,0.83,0.88,0.71,0.806667,0.087369,0.71,0.88,3,2.5,4.75,4.5,3.916667,1.233221,2.5,4.75,3,3.01,5.39,6.33,4.91,1.711257,3.01,6.33,3,0.1,19.2,7.35,118,339.3,6.95,3.05,-71.41532,41.786754
sample_0481,2025-10-02,12:00,2025-10-02T12:00,Willow_Lake,Willow Lake,Category_1,center,0.94,0.82,0.9,0.886667,0.061101,0.82,0.94,3,25.66,24.66,24.17,24.83,0.759408,24.17,25.66,3,27.29,30.07,26.85,28.07,1.745967,26.85,30.07,3,0.1,18.6,7.49,100.9,433.6,8.1,6.51,-71.414423,41.784577
sample_0482,2025-10-02,12:10,2025-10-02T12:10,Pleasure_Lake,Pleasure Lake,Category_1,center,1.33,1.35,0.99,1.223333,0.20232,0.99,1.35,3,8.5,8.5,6.5,7.833333,1.154701,6.5,8.5,3,6.39,6.29,6.56,6.413333,0.136504,6.29,6.56,3,0.1,19.7,7.59,149.6,403.8,7.78,4.27,-71.411199,41.78492
sample_0483,2025-10-02,12:20,2025-10-02T12:20,Cunliff_Lake,Cunliff Lake,Category_1,center,1.08,1.23,1.16,1.156667,0.075056,1.08,1.23,3,1.25,1.25,1.75,1.416667,0.288675,1.25,1.75,3,1.15,1.01,1.5,1.22,0.252389,1.01,1.5,3,0.1,19.7,7.36,154.1,409,6.84,4.7,-71.411636,41.780779
sample_0484,2025-10-02,12:33,2025-10-02T12:33,Elm_Lake,Elm Lake,Category_1,center,1.57,1.67,1.6,1.613333,0.051316,1.57,1.67,3,1.25,3.5,14.97,6.573333,7.358236,1.25,14.97,3,0.79,2.09,9.35,4.076667,4.612866,0.79,9.35,3,0.1,20.3,7.48,160.6,414.8,7.61,3.4,-71.41177,41.774769
sample_0485,2025-10-02,12:55,2025-10-02T12:55,Edgewood_Lake,Edgewood Lake,Category_1,center,0.86,0.74,0.7,0.766667,0.083267,0.7,0.86,3,3,1.75,2.75,2.5,0.661438,1.75,3,3,3.48,2.36,3.92,3.253333,0.804322,2.36,3.92,3,0.1,19.8,7.3,148.4,381.6,4.24,3.13,-71.405317,41.783307
sample_0486,2025-10-09,10:39,2025-10-09T10:39,Roosevelt_Lake,Roosevelt Lake,Category_1,shore,0.72,0.6,0.77,0.696667,0.087369,0.6,0.77,3,11.24,7.25,6.75,8.413333,2.460698,6.75,11.24,3,15.61,12.8,8.76,12.39,3.443356,8.76,15.61,3,0.1,,,,,,,-71.415926,41.78433
sample_0487,2025-10-09,10:47,2025-10-09T10:47,Polo_Lake,Polo Lake,Category_1,shore,1.49,1.51,1.48,1.493333,0.015275,1.48,1.51,3,11.98,8.5,7.75,9.41,2.257056,7.75,11.98,3,8.04,5.62,5.23,6.296667,1.522312,5.23,8.04,3,0.1,,,,,,,-71.415633,41.786229
sample_0488,2025-10-09,10:56,2025-10-09T10:56,Cunliff_Lake,Cunliff Lake,Category_1,shore,7.4,7.52,7.94,7.62,0.283549,7.4,7.94,3,4.5,3.75,3.75,4,0.433013,3.75,4.5,3,0.6,0.49,0.47,0.52,0.07,0.47,0.6,3,0.1,,,,,,,-71.414143,41.777383
sample_0489,2025-10-09,11:03,2025-10-09T11:03,Deep_Spring_Lake,Deep Spring Lake,Category_1,shore,1.15,1.1,0.94,1.063333,0.109697,0.94,1.15,3,21.68,16.21,18.45,18.78,2.749891,16.21,21.68,3,18.85,14.73,19.62,17.733333,2.629303,14.73,19.62,3,0.1,,,,,,,-71.414858,41.777515
sample_0490,2025-10-09,11:15,2025-10-09T11:15,Fenner_Pond,Fenner Pond,Category_1,shore,0.71,0.74,0.7,0.716667,0.020817,0.7,0.74,3,0.55,0.32,0.32,0.396667,0.132791,0.32,0.55,3,0.77,0.43,0.45,0.55,0.190788,0.43,0.77,3,0.1,,,,,,,-71.419994,41.769866
sample_0491,2025-10-09,11:33,2025-10-09T11:33,Mashapaug_Pond,Mashapaug Pond,Category_2,shore,0.6,0.83,0.7,0.71,0.115326,0.6,0.83,3,26.65,28.39,27.65,27.563333,0.873232,26.65,28.39,3,44.41,34.2,39.5,39.37,5.106241,34.2,44.41,3,0.1,,,,,,,-71.434954,41.793972
sample_0492,2025-10-09,11:44,2025-10-09T11:44,Spectacle_Pond,Spectacle Pond,Category_2,shore,0.46,0.53,0.39,0.46,0.07,0.39,0.53,3,18.95,18.45,16.71,18.036667,1.175812,16.71,18.95,3,41.19,34.81,42.84,39.613333,4.240829,34.81,42.84,3,0.1,,,,,,,-71.441728,41.788846
sample_0493,2025-10-09,11:59,2025-10-09T11:59,Tongue_Pond,Tongue Pond,Category_2,shore,1.49,1.01,1.08,1.193333,0.259294,1.01,1.49,3,0.77,0.32,0.77,0.62,0.259808,0.32,0.77,3,0.51,0.31,0.71,0.51,0.2,0.31,0.71,3,0.1,,,,,,,-71.442281,41.798249
sample_0494,2025-10-10,13:23,2025-10-10T13:23,Roosevelt_Lake,Roosevelt Lake,Category_1,center,0.41,0.5,0.43,0.446667,0.047258,0.41,0.5,3,13.72,11.49,13.28,12.83,1.181144,11.49,13.72,3,33.46,22.98,30.76,29.066667,5.441336,22.98,33.46,3,0.1,17.5,7.5,142.1,428.1,7.73,4,-71.417065,41.782787
sample_0495,2025-10-10,13:40,2025-10-10T13:40,Polo_Lake,Polo Lake,Category_1,center,0.8,0.63,0.61,0.68,0.104403,0.61,0.8,3,7.25,4.5,6.75,6.166667,1.464866,4.5,7.25,3,9.06,7.14,11.06,9.086667,1.960136,7.14,11.06,3,0.1,17.9,7.44,155,351.2,7.81,2.57,-71.415369,41.786807
sample_0496,2025-10-10,13:48,2025-10-10T13:48,Willow_Lake,Willow Lake,Category_1,center,1.97,1.84,2.25,2.02,0.209523,1.84,2.25,3,12.73,16.71,13.48,14.306667,2.11486,12.73,16.71,3,6.46,9.08,5.99,7.176667,1.665003,5.99,9.08,3,0.1,17.9,8.06,150.2,410.5,9.96,6.58,-71.414275,41.784324
sample_0497,2025-10-10,13:57,2025-10-10T13:57,Pleasure_Lake,Pleasure Lake,Category_1,center,1.97,1.84,2.25,2.02,0.209523,1.84,2.25,3,12.73,16.71,13.48,14.306667,2.11486,12.73,16.71,3,6.46,9.08,5.99,7.176667,1.665003,5.99,9.08,3,0.1,17.9,8.06,150.2,410.5,9.96,6.58,-71.411567,41.784854
sample_0498,2025-10-10,14:17,2025-10-10T14:17,Edgewood_Lake,Edgewood Lake,Category_1,center,1.51,2.08,1.92,1.836667,0.293995,1.51,2.08,3,12.48,13.72,19.19,15.13,3.570308,12.48,19.19,3,8.25,6.59,9.99,8.276667,1.700157,6.59,9.99,3,0.1,17.8,7.97,152.8,398.3,8.05,5.66,-71.405325,41.782434
sample_0499,2025-10-10,14:32,2025-10-10T14:32,Elm_Lake,Elm Lake,Category_1,center,1.51,1.37,1.55,1.476667,0.094516,1.37,1.55,3,3.75,3.75,4,3.833333,0.144338,3.75,4,3,2.48,2.73,2.58,2.596667,0.125831,2.48,2.73,3,0.1,18.4,7.84,131.3,404,8.87,3.57,-71.411614,41.7747
sample_0500,2025-10-10,14:23,2025-10-10T14:23,Cunliff_Lake,Cunliff Lake,Category_1,center,1.81,1.89,2.08,1.926667,0.138684,1.81,2.08,3,8.5,7.25,6.25,7.333333,1.127312,6.25,8.5,3,4.69,3.83,3,3.84,0.845044,3,4.69,3,0.1,18.6,8.29,129,400.4,9.98,5.75,-71.411829,41.780363
sample_0501,2025-10-15,09:52,2025-10-15T09:52,Roosevelt_Lake,Roosevelt Lake,Category_1,center,0.7,0.71,0.84,0.75,0.078102,0.7,0.84,3,39.08,29.39,33.37,33.946667,4.870671,29.39,39.08,3,55.82,41.39,39.72,45.643333,8.852719,39.72,55.82,3,0.1,15.9,7.6,127.2,418,8.08,4.76,-71.416838,41.782813
sample_0502,2025-10-15,10:10,2025-10-15T10:10,Polo_Lake,Polo Lake,Category_1,center,0.64,0.7,0.56,0.633333,0.070238,0.56,0.7,3,4.5,7.75,2.75,5,2.537223,2.75,7.75,3,7.03,11.07,4.91,7.67,3.129473,4.91,11.07,3,0.1,15.1,7.39,120.6,308,7.47,1.09,-71.415293,41.786917
sample_0503,2025-10-15,10:17,2025-10-15T10:17,Willow_Lake,Willow Lake,Category_1,center,0.6,0.64,0.64,0.626667,0.023094,0.6,0.64,3,9.75,9,9.75,9.5,0.433013,9,9.75,3,16.25,14.06,15.23,15.18,1.095856,14.06,16.25,3,0.1,15.2,7.35,138.8,328.7,7.78,4.46,-71.414682,41.784765
sample_0504,2025-10-15,10:25,2025-10-15T10:25,Pleasure_Lake,Pleasure Lake,Category_1,center,1.55,2.02,2.54,2.036667,0.49521,1.55,2.54,3,7.75,7,16.46,10.403333,5.258615,7,16.46,3,5,3.46,6.48,4.98,1.510099,3.46,6.48,3,0.1,15.3,7.49,137.7,353.8,8.8,4.62,-71.411082,41.784997
sample_0505,2025-10-15,10:39,2025-10-15T10:39,Edgewood_Lake,Edgewood Lake,Category_1,center,2.87,2.6,3.67,3.046667,0.556447,2.6,3.67,3,10.49,9.5,9.25,9.746667,0.655769,9.25,10.49,3,3.65,3.65,2.52,3.273333,0.652406,2.52,3.65,3,0.1,15.2,7.37,143.2,372,7.87,6.01,-71.405171,41.782485
sample_0506,2025-10-15,10:54,2025-10-15T10:54,Elm_Lake,Elm Lake,Category_1,center,2.22,1.72,1.52,1.82,0.360555,1.52,2.22,3,4.75,6.75,5.5,5.666667,1.010363,4.75,6.75,3,2.13,3.93,3.61,3.223333,0.960278,2.13,3.93,3,0.1,15.5,7.5,129.3,387.5,7.89,4.55,-71.41178,41.774692
sample_0507,2025-10-15,11:10,2025-10-15T11:10,Cunliff_Lake,Cunliff Lake,Category_1,center,2.43,1.88,2.12,2.143333,0.275741,1.88,2.43,3,14.22,12.23,8,11.483333,3.176513,8,14.22,3,5.85,6.5,3.77,5.373333,1.426055,3.77,6.5,3,0.1,15.2,7.48,144.3,382.1,8.16,6.32,-71.412027,41.780197
sample_0508,2025-10-16,12:35,2025-10-16T12:35,Roosevelt_Lake,Roosevelt Lake,Category_1,shore,0.79,0.59,0.58,0.653333,0.118462,0.58,0.79,3,13.23,9.75,13.23,12.07,2.009179,9.75,13.23,3,16.74,16.52,22.81,18.69,3.56972,16.52,22.81,3,0.1,,,,,,,-71.415818,41.784464
sample_0509,2025-10-16,12:43,2025-10-16T12:43,Polo_Lake,Polo Lake,Category_1,shore,0.55,0.67,0.66,0.626667,0.066583,0.55,0.67,3,1.25,0.77,3.25,1.756667,1.315345,0.77,3.25,3,2.27,1.14,4.92,2.776667,1.940266,1.14,4.92,3,0.1,,,,,,,-71.415517,41.786239
sample_0510,2025-10-16,12:58,2025-10-16T12:58,Cunliff_Lake,Cunliff Lake,Category_1,shore,3.03,2.16,2.64,2.61,0.435775,2.16,3.03,3,5.5,4.5,6.5,5.5,1,4.5,6.5,3,1.81,2.08,2.46,2.116667,0.326548,1.81,2.46,3,0.1,,,,,,,-71.413986,41.777263
sample_0511,2025-10-16,13:05,2025-10-16T13:05,Deep_Spring_Lake,Deep Spring Lake,Category_1,shore,0.33,0.27,0.3,0.3,0.03,0.27,0.33,3,3.75,1.25,1.5,2.166667,1.376893,1.25,3.75,3,11.36,4.62,5,6.993333,3.786414,4.62,11.36,3,0.1,,,,,,,-71.414842,41.777565
sample_0512,2025-10-16,13:17,2025-10-16T13:17,Fenner_Pond,Fenner Pond,Category_1,shore,0.4,0.4,0.33,0.376667,0.040415,0.33,0.4,3,0.1,0.1,0.1,0.1,0,0.1,0.1,3,0.25,0.25,0.3,0.266667,0.028868,0.25,0.3,3,0.1,,,,,,,-71.420096,41.769867
sample_0513,2025-10-16,13:38,2025-10-16T13:38,Mashapaug_Pond,Mashapaug Pond,Category_2,shore,0.79,0.79,0.87,0.816667,0.046188,0.79,0.87,3,18.2,19.69,24.17,20.686667,3.107287,18.2,24.17,3,23.03,24.92,28.77,25.573333,2.925241,23.03,28.77,3,0.1,,,,,,,-71.435545,41.793024
sample_0514,2025-10-16,13:56,2025-10-16T13:56,Spectacle_Pond,Spectacle Pond,Category_2,shore,0.68,0.7,1,0.793333,0.179258,0.68,1,3,10.99,9.75,15.96,12.233333,3.286401,9.75,15.96,3,16.16,13.92,15.96,15.346667,1.23957,13.92,16.16,3,0.1,,,,,,,-71.441606,41.78836
sample_0515,2025-10-16,14:12,2025-10-16T14:12,Tongue_Pond,Tongue Pond,Category_2,shore,1.04,1.19,1.1,1.11,0.075498,1.04,1.19,3,0.32,0.55,0.1,0.323333,0.225019,0.1,0.55,3,0.3,0.46,0.09,0.283333,0.185562,0.09,0.46,3,0.1,,,,,,,-71.442254,41.797791
sample_0516,2025-10-23,12:12,2025-10-23T12:12,Roosevelt_Lake,Roosevelt Lake,Category_1,shore,0.48,0.6,0.42,0.5,0.091652,0.42,0.6,3,8.75,10.74,15.46,11.65,3.446317,8.75,15.46,3,18.22,17.9,36.8,24.306667,10.820727,17.9,36.8,3,0.1,,,,,,,-71.415624,41.784592
sample_0517,2025-10-23,12:24,2025-10-23T12:24,Polo_Lake,Polo Lake,Category_1,shore,0.77,0.77,0.75,0.763333,0.011547,0.75,0.77,3,3.25,4,3.25,3.5,0.433013,3.25,4,3,4.22,5.19,4.33,4.58,0.531131,4.22,5.19,3,0.1,,,,,,,-71.415297,41.786145
sample_0518,2025-10-23,12:47,2025-10-23T12:47,Cunliff_Lake,Cunliff Lake,Category_1,shore,1.06,0.91,1.2,1.056667,0.145029,0.91,1.2,3,2.25,4.75,5.25,4.083333,1.607275,2.25,5.25,3,2.12,5.21,4.37,3.9,1.597717,2.12,5.21,3,0.1,,,,,,,-71.413882,41.777212
sample_0519,2025-10-23,12:50,2025-10-23T12:50,Deep_Spring_Lake,Deep Spring Lake,Category_1,shore,0.57,0.56,0.55,0.56,0.01,0.55,0.57,3,0.77,0.77,2,1.18,0.710141,0.77,2,3,1.35,1.37,3.63,2.116667,1.310623,1.35,3.63,3,0.1,,,,,,,-71.414788,41.777459
sample_0520,2025-10-23,13:04,2025-10-23T13:04,Fenner_Pond,Fenner Pond,Category_1,shore,0.71,0.56,0.5,0.59,0.108167,0.5,0.71,3,1,0.77,1.25,1.006667,0.240069,0.77,1.25,3,1.4,1.37,2.5,1.756667,0.64392,1.37,2.5,3,0.1,,,,,,,-71.41991,41.769874
sample_0521,2025-10-23,13:26,2025-10-23T13:26,Mashapaug_Pond,Mashapaug Pond,Category_2,shore,0.57,0.52,0.4,0.496667,0.087369,0.4,0.57,3,15.96,16.71,17.45,16.706667,0.745006,15.96,17.45,3,28,32.13,43.62,34.583333,8.093839,28,43.62,3,0.1,,,,,,,-71.435564,41.793033
sample_0522,2025-10-23,13:42,2025-10-23T13:42,Spectacle_Pond,Spectacle Pond,Category_2,shore,0.5,0.51,0.5,0.503333,0.005774,0.5,0.51,3,9.5,6.5,7.5,7.833333,1.527525,6.5,9.5,3,19,12.74,15,15.58,3.170047,12.74,19,3,0.1,,,,,,,-71.441664,41.788478
sample_0523,2025-10-23,13:56,2025-10-23T13:56,Tongue_Pond,Tongue Pond,Category_2,shore,1.12,1.23,1.41,1.253333,0.146401,1.12,1.41,3,1.25,1.25,1.25,1.25,0,1.25,1.25,3,1.11,1.01,0.88,1,0.115326,0.88,1.11,3,0.1,,,,,,,-71.442301,41.797805
sample_0524,2025-10-23,09:53,2025-10-23T09:53,Roosevelt_Lake,Roosevelt Lake,Category_1,center,0.75,0.73,0.62,0.7,0.07,0.62,0.75,3,20.19,21.43,15.71,19.11,3.009053,15.71,21.43,3,26.92,29.35,25.33,27.2,2.024574,25.33,29.35,3,0.2,14.5,7.62,132.9,410.8,8.88,3.9,-71.416939,41.78285
sample_0525,2025-10-23,10:07,2025-10-23T10:07,Polo_Lake,Polo Lake,Category_1,center,1.32,1.06,1.1,1.16,0.14,1.06,1.32,3,4,4.25,4,4.083333,0.144338,4,4.25,3,3.03,4,2.63,3.22,0.704486,2.63,4,3,0.1,14.5,7.43,140.3,306.5,7.49,1.8,-71.415251,41.786978
sample_0526,2025-10-23,10:15,2025-10-23T10:15,Willow_Lake,Willow Lake,Category_1,center,0.86,0.8,0.86,0.84,0.034641,0.8,0.86,3,7,14.72,10.49,10.736667,3.865907,7,14.72,3,8.13,18.4,12.19,12.906667,5.172372,8.13,18.4,3,0.1,14.6,7.41,143.7,385,8.49,2.75,-71.414742,41.784834
sample_0527,2025-10-23,10:23,2025-10-23T10:23,Pleasure_Lake,Pleasure Lake,Category_1,center,1.81,1.6,2.23,1.88,0.32078,1.6,2.23,3,7.25,7.25,6.75,7.083333,0.288675,6.75,7.25,3,4,4.53,3.02,3.85,0.766094,3.02,4.53,3,0.1,14.6,7.54,139.4,373.4,9.06,5.55,-71.411097,41.784976
sample_0528,2025-10-23,10:35,2025-10-23T10:35,Edgewood_Lake,Edgewood Lake,Category_1,center,1.88,1.16,1.47,1.503333,0.361156,1.16,1.88,3,7.25,3.75,11.98,7.66,4.130291,3.75,11.98,3,3.05,3.23,8.14,4.806667,2.888154,3.05,8.14,3,0.1,15,7.45,148.4,361.5,7.27,5.1,-71.405278,41.782624
sample_0529,2025-10-23,10:53,2025-10-23T10:53,Elm_Lake,Elm Lake,Category_1,center,1.13,1.06,0.87,1.02,0.134536,0.87,1.13,3,3.75,3.5,4.5,3.916667,0.520416,3.5,4.5,3,3.31,3.3,5.17,3.926667,1.07677,3.3,5.17,3,0.1,14.6,7.38,133.4,380.9,7.31,4.06,-71.411681,41.774604
sample_0530,2025-10-23,10:40,2025-10-23T10:40,Cunliff_Lake,Cunliff Lake,Category_1,center,1.44,1.15,1.44,1.343333,0.167432,1.15,1.44,3,2.5,3.25,7,4.25,2.410913,2.5,7,3,1.73,2.82,4.86,3.136667,1.588847,1.73,4.86,3,0.1,14.8,7.37,133.8,378.9,8.04,5.9,-71.411812,41.780346
sample_0531,2025-10-30,10:35,2025-10-30T10:35,Roosevelt_Lake,Roosevelt Lake,Category_1,shore,0.57,0.66,0.54,0.59,0.06245,0.54,0.66,3,10,9.5,8,9.166667,1.040833,8,10,3,17.54,14.39,14.81,15.58,1.710351,14.39,17.54,3,0.1,,,,,,,-71.416026,41.784231
sample_0532,2025-10-30,10:45,2025-10-30T10:45,Polo_Lake,Polo Lake,Category_1,shore,1.2,1.06,1.01,1.09,0.098489,1.01,1.2,3,2,1.75,2.5,2.083333,0.381881,1.75,2.5,3,1.66,1.65,2.47,1.926667,0.470567,1.65,2.47,3,0.1,,,,,,,-71.415713,41.786275
sample_0533,2025-10-30,11:00,2025-10-30T11:00,Cunliff_Lake,Cunliff Lake,Category_1,shore,1.16,1.13,0.9,1.063333,0.142244,0.9,1.16,3,6.76,14.47,9.5,10.243333,3.90838,6.76,14.47,3,5.81,12.8,10.55,9.72,3.568151,5.81,12.8,3,0.1,,,,,,,-71.414198,41.777335
sample_0534,2025-10-30,11:08,2025-10-30T11:08,Deep_Spring_Lake,Deep Spring Lake,Category_1,shore,0.5,0.5,0.54,0.513333,0.023094,0.5,0.54,3,0.1,0.1,0.1,0.1,0,0.1,0.1,3,0.2,0.2,0.18,0.193333,0.011547,0.18,0.2,3,0.1,,,,,,,-71.414827,41.777496
sample_0535,2025-10-30,11:22,2025-10-30T11:22,Fenner_Pond,Fenner Pond,Category_1,shore,0.7,0.77,0.75,0.74,0.036056,0.7,0.77,3,0.1,0.1,0.1,0.1,0,0.1,0.1,3,0.14,0.12,0.13,0.13,0.01,0.12,0.14,3,0.1,,,,,,,-71.420298,41.769935
sample_0536,2025-10-30,11:42,2025-10-30T11:42,Mashapaug_Pond,Mashapaug Pond,Category_2,shore,0.58,3.04,0.67,1.43,1.395027,0.58,3.04,3,20.19,97.76,19.69,45.88,44.930093,19.69,97.76,3,34.81,32.15,29.38,32.113333,2.715186,29.38,34.81,3,0.1,,,,,,,-71.435052,41.793786
sample_0537,2025-10-30,11:56,2025-10-30T11:56,Spectacle_Pond,Spectacle Pond,Category_2,shore,0.64,0.62,0.62,0.626667,0.011547,0.62,0.64,3,7.25,10,10.74,9.33,1.83894,7.25,10.74,3,11.32,16.12,17.32,14.92,3.174902,11.32,17.32,3,0.1,,,,,,,-71.441632,41.788603
sample_0538,2025-10-30,12:14,2025-10-30T12:14,Tongue_Pond,Tongue Pond,Category_2,shore,1.1,1.28,0.82,1.066667,0.231805,0.82,1.28,3,0.32,0.1,0.1,0.173333,0.127017,0.1,0.32,3,0.29,0.07,0.12,0.16,0.115326,0.07,0.29,3,0.1,,,,,,,-71.442272,41.798173
sample_0539,2025-10-29,14:15,2025-10-29T14:15,Roosevelt_Lake,Roosevelt Lake,Category_1,center,0.58,0.47,0.41,0.486667,0.086217,0.41,0.58,3,11.24,11.98,15.22,12.813333,2.116822,11.24,15.22,3,19.37,25.48,37.12,27.323333,9.017429,19.37,37.12,3,0.1,12.5,7.78,122.3,429.9,11.14,3.17,-71.41679,41.782853
sample_0540,2025-10-29,14:30,2025-10-29T14:30,Polo_Lake,Polo Lake,Category_1,center,1.07,1.23,1.11,1.136667,0.083267,1.07,1.23,3,2.25,3,3,2.75,0.433013,2.25,3,3,2.1,2.43,2.7,2.41,0.3005,2.1,2.7,3,0.1,11.4,7.49,125.7,332.5,9.54,2.01,-71.415272,41.786837
sample_0541,2025-10-29,14:40,2025-10-29T14:40,Willow_Lake,Willow Lake,Category_1,center,0.34,0.35,0.4,0.363333,0.032146,0.34,0.4,3,13.97,21.18,20.69,18.613333,4.028701,13.97,21.18,3,41.08,60.51,51.72,51.103333,9.729668,41.08,60.51,3,0.1,11.8,7.55,135.7,421.3,9.92,2.41,-71.414714,41.784757
sample_0542,2025-10-29,14:50,2025-10-29T14:50,Pleasure_Lake,Pleasure Lake,Category_1,center,0.3,0.23,0.27,0.266667,0.035119,0.23,0.3,3,1.5,0.55,1.25,1.1,0.492443,0.55,1.5,3,5,2.39,4.62,4.003333,1.410047,2.39,5,3,0.1,11.6,7.32,143.3,397.4,7.82,2.56,-71.41075,41.785061
sample_0543,2025-10-29,14:59,2025-10-29T14:59,Cunliff_Lake,Cunliff Lake,Category_1,center,0.93,1.02,0.9,0.95,0.06245,0.9,1.02,3,3,2,3,2.666667,0.57735,2,3,3,3.22,1.96,3.33,2.836667,0.761205,1.96,3.33,3,0.1,11.6,7.23,146.2,381.1,7.59,4.58,-71.411941,41.780261
