task_name,target_label,site_name,major_category,date,onset_label,termination_label,advisory_active,advisory_event_id,advisory_event_censored,advisory_event_termination_observed,t2m,t2m_min,t2m_max,t2mdew,uv_index,cloud,precip,t2m_rolling_mean_3d,t2m_rolling_mean_7d,t2m_rolling_mean_14d,t2m_rolling_mean_21d,t2m_rolling_mean_30d,t2m_min_rolling_mean_3d,t2m_min_rolling_mean_7d,t2m_min_rolling_mean_14d,t2m_min_rolling_mean_21d,t2m_min_rolling_mean_30d,t2m_max_rolling_mean_3d,t2m_max_rolling_mean_7d,t2m_max_rolling_mean_14d,t2m_max_rolling_mean_21d,t2m_max_rolling_mean_30d,t2mdew_rolling_mean_3d,t2mdew_rolling_mean_7d,t2mdew_rolling_mean_14d,t2mdew_rolling_mean_21d,t2mdew_rolling_mean_30d,uv_index_rolling_mean_3d,uv_index_rolling_mean_7d,uv_index_rolling_mean_14d,uv_index_rolling_mean_21d,uv_index_rolling_mean_30d,cloud_rolling_mean_3d,cloud_rolling_mean_7d,cloud_rolling_mean_14d,cloud_rolling_mean_21d,cloud_rolling_mean_30d,precip_rolling_sum_3d,precip_rolling_sum_7d,precip_rolling_sum_14d,precip_rolling_sum_21d,precip_rolling_sum_30d,dry_day_count_7d,dry_day_count_14d,dry_day_count_30d,year,month,day_of_year,warm_season_flag,day_of_year_sin,day_of_year_cos,has_sample,has_shore_sample,has_center_sample,available_locations,center_chlorophyll_ugl_max,center_chlorophyll_ugl_mean,center_chlorophyll_ugl_min,center_chlorophyll_ugl_replicate_count,center_chlorophyll_ugl_std,center_dissolved_oxygen_mg_l,center_earliest_sample_time,center_latest_sample_time,center_orp_mv,center_ph,center_phycocyanin_to_chlorophyll_ratio_max,center_phycocyanin_to_chlorophyll_ratio_mean,center_phycocyanin_to_chlorophyll_ratio_min,center_phycocyanin_to_chlorophyll_ratio_replicate_count,center_phycocyanin_to_chlorophyll_ratio_std,center_phycocyanin_ugl_max,center_phycocyanin_ugl_mean,center_phycocyanin_ugl_min,center_phycocyanin_ugl_replicate_count,center_phycocyanin_ugl_std,center_sample_count,center_sample_depth_feet,center_specific_conductivity_us_cm,center_turbidity_ntu,center_water_temperature_c,center_x_coordinate,center_y_coordinate,overall_chlorophyll_ugl_max,overall_chlorophyll_ugl_mean,overall_chlorophyll_ugl_min,overall_chlorophyll_ugl_replicate_count,overall_chlorophyll_ugl_std,overall_dissolved_oxygen_mg_l,overall_earliest_sample_time,overall_latest_sample_time,overall_orp_mv,overall_ph,overall_phycocyanin_to_chlorophyll_ratio_max,overall_phycocyanin_to_chlorophyll_ratio_mean,overall_phycocyanin_to_chlorophyll_ratio_min,overall_phycocyanin_to_chlorophyll_ratio_replicate_count,overall_phycocyanin_to_chlorophyll_ratio_std,overall_phycocyanin_ugl_max,overall_phycocyanin_ugl_mean,overall_phycocyanin_ugl_min,overall_phycocyanin_ugl_replicate_count,overall_phycocyanin_ugl_std,overall_sample_count,overall_sample_depth_feet,overall_specific_conductivity_us_cm,overall_turbidity_ntu,overall_water_temperature_c,overall_x_coordinate,overall_y_coordinate,shore_chlorophyll_ugl_max,shore_chlorophyll_ugl_mean,shore_chlorophyll_ugl_min,shore_chlorophyll_ugl_replicate_count,shore_chlorophyll_ugl_std,shore_dissolved_oxygen_mg_l,shore_earliest_sample_time,shore_latest_sample_time,shore_orp_mv,shore_ph,shore_phycocyanin_to_chlorophyll_ratio_max,shore_phycocyanin_to_chlorophyll_ratio_mean,shore_phycocyanin_to_chlorophyll_ratio_min,shore_phycocyanin_to_chlorophyll_ratio_replicate_count,shore_phycocyanin_to_chlorophyll_ratio_std,shore_phycocyanin_ugl_max,shore_phycocyanin_ugl_mean,shore_phycocyanin_ugl_min,shore_phycocyanin_ugl_replicate_count,shore_phycocyanin_ugl_std,shore_sample_count,shore_sample_depth_feet,shore_specific_conductivity_us_cm,shore_turbidity_ntu,shore_water_temperature_c,shore_x_coordinate,shore_y_coordinate,days_since_last_sample,latest_overall_chlorophyll_ugl_mean,latest_overall_phycocyanin_ugl_mean,latest_overall_phycocyanin_to_chlorophyll_ratio_mean,latest_overall_sample_depth_feet,latest_overall_water_temperature_c,latest_overall_ph,latest_overall_orp_mv,latest_overall_specific_conductivity_us_cm,latest_overall_dissolved_oxygen_mg_l,latest_overall_turbidity_ntu,delta_7d_overall_chlorophyll_ugl_mean,delta_14d_overall_chlorophyll_ugl_mean,delta_7d_overall_phycocyanin_ugl_mean,delta_14d_overall_phycocyanin_ugl_mean,delta_7d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_14d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_7d_overall_sample_depth_feet,delta_14d_overall_sample_depth_feet,delta_7d_overall_water_temperature_c,delta_14d_overall_water_temperature_c,delta_7d_overall_ph,delta_14d_overall_ph,delta_7d_overall_orp_mv,delta_14d_overall_orp_mv,delta_7d_overall_specific_conductivity_us_cm,delta_14d_overall_specific_conductivity_us_cm,delta_7d_overall_dissolved_oxygen_mg_l,delta_14d_overall_dissolved_oxygen_mg_l,delta_7d_overall_turbidity_ntu,delta_14d_overall_turbidity_ntu,onset_eligible,termination_eligible
termination,0,Cunliff Lake,Category_1,2022-12-23,0,0,1,cunliff_lake_event_02,0,1,7.79,-4.155,13.57,5.865,0.115,96.94,38.83,6,4.989286,4.904643,6.219048,6.879,1.076667,2.242143,2.795714,4.249524,4.8775,8.821667,6.933571,6.478214,7.85119,8.824167,2.438333,1.46,1.6825,2.870238,3.3435,0.141667,0.152857,0.158214,0.172857,0.190167,84.528333,67.001429,68.755,64.813571,63.66,45.09,46.13,87.76,125.3,163.84,2,3,9,2022,12,357,0,-0.141444,0.989946,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Cunliff Lake,Category_1,2022-12-24,0,0,1,cunliff_lake_event_02,0,1,-4.88,-5.69,-3.825,-6.04,0.09,80.965,0.34,3.106667,3.462143,4.219643,5.437143,6.490167,-1.738333,0.802857,2.084643,3.576667,4.514333,5.955,5.310714,5.815357,7.007619,8.382833,0.798333,0.128571,1.092857,2.119762,3.079,0.116667,0.137857,0.151429,0.170952,0.182833,92.41,66.579286,67.611429,63.907143,65.626667,45.43,45.56,86.765,113.095,164.18,2,3,8,2022,12,358,0,-0.124395,0.992233,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Cunliff Lake,Category_1,2022-12-25,0,0,1,cunliff_lake_event_02,0,1,-2,-4.445,-0.045,-4.68,0.1,57.495,0.09,0.303333,2.597143,3.731786,5.054286,6.083667,-4.763333,-0.295714,1.453571,3.112143,4.118333,3.233333,4.65,5.436429,6.646429,7.979333,-1.618333,-0.580714,0.623214,1.910238,2.665667,0.101667,0.128571,0.1475,0.164286,0.182,78.466667,65.25,64.629286,64.762381,64.342833,39.26,45.54,83.035,113.185,163.375,2,3,8,2022,12,359,0,-0.107308,0.994226,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Cunliff Lake,Category_1,2022-12-26,0,0,1,cunliff_lake_event_02,0,1,0.1,-1.545,1.735,-4.26,0.155,47.395,0.005,-2.26,2.110714,3.494643,4.71,5.827333,-3.893333,-0.887143,1.194643,2.778571,3.886833,-0.711667,4.200714,5.225357,6.30619,7.681833,-4.993333,-1.132143,0.306429,1.633095,2.429333,0.115,0.130714,0.145357,0.162143,0.178167,61.951667,65.38,62.776071,65.212857,65.708,0.435,45.525,81.94,113.19,163.38,2,3,7,2022,12,360,0,-0.09019,0.995925,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Cunliff Lake,Category_1,2022-12-27,0,0,1,cunliff_lake_event_02,0,1,1.88,1.025,2.715,-3.315,0.15,59.005,0,-0.006667,1.871429,3.346786,4.324524,5.525167,-1.655,-1.060714,1.094643,2.412857,3.613667,1.468333,3.863571,5.059643,5.888333,7.278167,-4.085,-1.568571,0.091786,1.079286,2.0205,0.135,0.131429,0.143214,0.160952,0.175667,54.631667,71.206429,66.241071,63.287143,64.39,0.095,45.525,81.94,112.43,148.635,2,3,8,2022,12,361,0,-0.073045,0.997329,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Cunliff Lake,Category_1,2022-12-28,0,0,1,cunliff_lake_event_02,0,1,4.21,1.62,6.29,-0.285,0.125,87.01,0,2.063333,1.93,3.461429,3.969048,5.33,0.366667,-1.222857,1.285714,1.984524,3.4435,3.58,4.08,5.140714,5.579048,7.031167,-2.62,-1.449286,0.131071,0.540952,1.774167,0.143333,0.125714,0.139286,0.16,0.169833,64.47,75.447857,71.190714,62.671905,65.729667,0.005,45.525,81.805,88.215,148.44,2,4,9,2022,12,362,0,-0.055879,0.998438,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,1,Cunliff Lake,Category_1,2022-12-29,0,1,0,cunliff_lake_event_02,0,1,6.615,5.5,8.27,4.34,0.2,66.32,0,4.235,1.959286,3.466786,3.847619,5.329667,2.715,-1.098571,1.341429,1.935952,3.4345,5.758333,4.101429,5.171071,5.41119,7.035333,0.246667,-1.196429,0.171429,0.456429,1.871167,0.158333,0.133571,0.142857,0.157143,0.169,70.778333,70.732857,68.963214,65.036429,65.277667,0,39.265,80.45,88.195,148.43,3,5,10,2022,12,363,0,-0.038696,0.999251,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
termination,0,Elm Lake,Category_1,2020-09-10,1,0,1,elm_lake_event_04,0,1,22.715,20.87,23.3,21.105,0.96,99.24,3.34,21.933333,21.629286,21.353571,21.75381,21.913333,19.775,19.56,19.556071,19.728333,19.929833,22.915,23.062143,22.847857,23.256905,23.357333,19.678333,17.812857,17.627857,17.757143,18.008,1.125,1.377857,1.328929,1.385238,1.425667,85.851667,45.66,57.299286,57.227143,58.4415,3.745,5.265,24.865,37.975,59.12,3,4,6,2020,9,254,1,-0.941759,-0.336289,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
termination,0,Elm Lake,Category_1,2020-09-11,0,0,1,elm_lake_event_04,0,1,18.865,16.28,22.105,15.73,1.1,78.915,1.64,21.165,21.077143,21.143929,21.575714,21.7085,18.89,18.959286,19.344643,19.558571,19.7025,22.821667,22.68,22.754643,23.177619,23.241167,18.851667,17.332857,17.471071,17.669524,17.785333,1.063333,1.287857,1.298929,1.353571,1.3995,92.078333,55.157143,59.159643,58.30619,59.447667,5.315,5.385,26.465,39.615,60,3,4,6,2020,9,255,1,-0.947404,-0.320039,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-12,0,0,1,elm_lake_event_04,0,1,17.195,16.48,19.52,11.335,1.55,25.33,0,19.591667,20.594286,20.774643,21.30119,21.467333,17.876667,18.625714,19.010714,19.376429,19.513833,21.641667,22.236429,22.474286,22.965952,23.046,16.056667,17.041429,16.766786,17.277619,17.472333,1.203333,1.272143,1.349286,1.35881,1.397,67.828333,57.221429,54.009643,55.835,57.347167,4.98,5.385,12.67,35.565,58.91,3,5,7,2020,9,256,1,-0.952769,-0.303695,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-13,0,0,1,elm_lake_event_04,0,1,18.94,17.295,21.92,15.895,1.465,24.12,0.015,18.333333,20.25,20.593929,21.109286,21.303333,16.685,18.358571,18.869286,19.232143,19.3845,21.181667,22.120714,22.376071,22.863095,22.946,14.32,16.98,16.791786,17.071667,17.352167,1.371667,1.279286,1.331071,1.354524,1.390167,42.788333,57.555714,54.501429,54.793095,55.66,1.655,5.4,12.665,33.865,58.895,2,5,7,2020,9,257,1,-0.957852,-0.287261,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-14,0,0,1,elm_lake_event_04,0,1,20.435,16.35,22.325,15.63,1.16,67.745,0.01,18.856667,20.176429,20.674286,20.955714,21.258833,16.708333,17.961429,18.718214,19.009286,19.2415,21.255,22.087857,22.421786,22.740952,22.914833,14.286667,16.803571,16.968571,16.816429,17.247333,1.391667,1.235714,1.31,1.337619,1.3935,39.065,64.809286,54.700714,54.953333,54.777333,0.025,5.41,12.675,32.925,58.845,1,4,7,2020,9,258,1,-0.962652,-0.270742,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-15,0,0,1,elm_lake_event_04,0,1,15.92,14.58,17.945,9.025,1.085,40.595,0,18.431667,19.426429,20.387143,20.554286,21.105667,16.075,17.339286,18.4275,18.655,19.074,20.73,21.453571,22.1625,22.360238,22.786167,13.516667,15.491429,16.546786,16.277619,16.921333,1.236667,1.207143,1.273214,1.316429,1.407667,44.153333,62.003571,52.862143,55.208095,52.806667,0.025,5.34,12.66,32.315,47.07,2,5,8,2020,9,259,1,-0.967167,-0.254143,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-16,0,0,1,elm_lake_event_04,0,1,17.955,15.825,21.055,13.26,0.845,31.735,0,18.103333,18.860714,20.224286,20.41881,21.013333,15.585,16.811429,18.204643,18.523571,18.981667,20.441667,21.167143,22.096786,22.243333,22.748667,12.638333,14.568571,16.149286,16.315952,16.789333,1.03,1.166429,1.2875,1.275476,1.377333,46.691667,52.525714,48.035714,55.480238,52.2085,0.01,5.005,8.405,32.315,45.505,3,6,9,2020,9,260,1,-0.971395,-0.237468,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-17,0,0,1,elm_lake_event_04,0,1,19.91,18.845,21.83,17.335,0.75,88.045,0.06,17.928333,18.46,20.044643,20.389048,20.936167,16.416667,16.522143,18.041071,18.544762,18.949,20.276667,20.957143,22.009643,22.217619,22.689333,13.206667,14.03,15.921429,16.428571,16.758833,0.893333,1.136429,1.257143,1.264762,1.339167,53.458333,50.926429,48.293214,55.175,54.523,0.06,1.725,6.99,26.59,41.05,3,6,9,2020,9,261,1,-0.975336,-0.220724,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-18,0,0,1,elm_lake_event_04,0,1,17.035,15.205,19.12,14.155,0.705,89.495,1.73,18.3,18.198571,19.637857,20.162143,20.796333,16.625,16.368571,17.663929,18.352619,18.804333,20.668333,20.530714,21.605357,22.013333,22.5595,14.916667,13.805,15.568929,16.249048,16.677667,0.766667,1.08,1.183929,1.225952,1.318667,69.758333,52.437857,53.7975,56.919048,55.282167,1.79,1.815,7.2,28.28,41.45,3,6,9,2020,9,262,1,-0.978989,-0.203914,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-19,0,0,1,elm_lake_event_04,0,1,14.53,13.455,16.965,6.395,1.31,16.765,0,17.158333,17.817857,19.206071,19.789048,20.587167,15.835,15.936429,17.281071,17.985952,18.620333,19.305,20.165714,21.201071,21.704762,22.372667,12.628333,13.099286,15.070357,15.544286,16.388667,0.921667,1.045714,1.158929,1.248095,1.302,64.768333,51.214286,54.217857,53.077857,55.483833,1.79,1.815,7.2,14.485,41.43,3,6,10,2020,9,263,1,-0.982352,-0.187043,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-20,0,0,1,elm_lake_event_04,0,1,14.155,13.515,15.88,6.995,1.105,59.445,0,15.24,17.134286,18.692143,19.440714,20.3055,14.058333,15.396429,16.8775,17.711667,18.409333,17.321667,19.302857,20.711786,21.351667,22.109667,9.181667,11.827857,14.403929,15.137143,16.036167,1.04,0.994286,1.136786,1.21881,1.28,55.235,56.260714,56.908214,55.087857,55.590167,1.73,1.8,7.2,14.465,41.43,4,6,10,2020,9,264,1,-0.985424,-0.170118,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-21,0,0,1,elm_lake_event_04,0,1,14.49,14.005,16.16,7.25,1.085,14.635,0,14.391667,16.285,18.230714,19.21119,20.023167,13.658333,15.061429,16.511429,17.499286,18.199333,16.335,18.422143,20.255,21.088571,21.8495,6.88,10.630714,13.717143,14.855952,15.625667,1.166667,0.983571,1.109643,1.20119,1.268167,30.281667,48.673571,56.741429,52.691667,53.503833,-0,1.79,7.2,14.465,37.38,5,6,11,2020,9,265,1,-0.988204,-0.153142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-22,0,0,1,elm_lake_event_04,0,1,15.56,13.705,18.115,7.77,0.82,94.85,0,14.735,16.233571,17.83,19.002619,19.776167,13.741667,14.936429,16.137857,17.26381,17.978667,16.718333,18.446429,19.95,20.92381,21.650667,7.338333,10.451429,12.971429,14.515,15.210667,1.003333,0.945714,1.076429,1.164048,1.243667,56.31,56.424286,59.213929,54.049524,55.132167,-0,1.79,7.13,14.45,35.665,5,7,12,2020,9,266,1,-0.990692,-0.13612,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-23,0,0,1,elm_lake_event_04,0,1,17.88,14.96,20.995,12.33,1.1,8.33,0,15.976667,16.222857,17.541786,18.890476,19.5835,14.223333,14.812857,15.812143,17.074048,17.776333,18.423333,18.437857,19.8025,20.877143,21.520833,9.116667,10.318571,12.443571,14.205714,14.922,1.001667,0.982143,1.074286,1.185714,1.229833,39.271667,53.080714,52.803214,49.717381,53.263833,-0,1.79,6.795,10.195,34.715,5,8,13,2020,9,267,1,-0.992887,-0.119059,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-24,0,0,1,elm_lake_event_04,0,1,18.565,16.52,20.225,14.77,0.99,90.315,0,17.335,16.030714,17.245357,18.706667,19.390667,15.061667,14.480714,15.501429,16.854286,17.593,19.778333,18.208571,19.582857,20.742619,21.330333,11.623333,9.952143,11.991071,13.931667,14.736333,0.97,1.016429,1.076429,1.176905,1.211833,64.498333,53.405,52.165714,49.997143,55.0995,-0,1.73,3.455,8.72,34.105,6,9,14,2020,9,268,1,-0.994788,-0.101962,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-25,0,0,1,elm_lake_event_04,0,1,18.565,17.05,19.935,16.535,0.975,43.17,0.07,18.336667,16.249286,17.223929,18.508333,19.316167,16.176667,14.744286,15.556429,16.690714,17.541833,20.385,18.325,19.427857,20.511905,21.211167,14.545,10.292143,12.048571,13.81,14.872333,1.021667,1.055,1.0675,1.140952,1.1875,47.271667,46.787143,49.6125,51.460714,55.671167,0.07,0.07,1.885,7.27,34.175,6,9,13,2020,9,269,1,-0.996395,-0.084835,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-26,0,0,1,elm_lake_event_04,0,1,18.84,16.965,20,16.84,1,51.13,0.165,18.656667,16.865,17.341429,18.425714,19.259667,16.845,15.245714,15.591071,16.602619,17.494,20.053333,18.758571,19.462143,20.386905,21.132167,16.048333,11.784286,12.441786,13.975,14.934667,0.988333,1.010714,1.028214,1.109524,1.188333,61.538333,51.696429,51.455357,53.377381,54.227,0.235,0.235,2.05,7.435,28.555,5,8,13,2020,9,270,1,-0.997707,-0.067683,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-27,0,0,1,elm_lake_event_04,0,1,20.11,17.945,20.91,18.43,0.93,61.145,0.755,19.171667,17.715714,17.425,18.366667,19.203333,17.32,15.878571,15.6375,16.544524,17.450833,20.281667,19.477143,19.39,20.300238,21.048833,17.268333,13.417857,12.622857,14.075238,14.9515,0.968333,0.985714,0.99,1.086429,1.168667,51.815,51.939286,54.1,55.251905,54.502833,0.99,0.99,2.79,8.19,29.27,4,8,13,2020,9,271,1,-0.998724,-0.050511,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-28,0,0,1,elm_lake_event_04,0,1,20.37,19.415,21.04,19.2,0.79,91.02,1.765,19.773333,18.555714,17.420357,18.339048,19.136833,18.108333,16.651429,15.856429,16.558095,17.392833,20.65,20.174286,19.298214,20.228095,20.968667,18.156667,15.125,12.877857,14.186429,14.885,0.906667,0.943571,0.963571,1.054286,1.166833,67.765,62.851429,55.7625,58.778095,54.289167,2.685,2.755,4.545,9.955,17.24,3,8,13,2020,9,272,1,-0.999445,-0.033324,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-29,0,0,1,elm_lake_event_04,0,1,20.415,19.445,21.305,19.365,0.93,81.875,3.52,20.298333,19.249286,17.741429,18.303095,19.101667,18.935,17.471429,16.203929,16.582381,17.3985,21.085,20.63,19.538214,20.176667,20.902333,18.998333,16.781429,13.616429,14.241429,15.012333,0.883333,0.959286,0.9525,1.037381,1.1405,78.013333,60.997857,58.711071,59.808571,56.443833,6.04,6.275,8.065,13.405,20.74,2,7,13,2020,9,273,1,-0.99987,-0.016127,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-09-30,0,0,1,elm_lake_event_04,0,1,19.65,17.66,21.665,16.525,0.925,63.13,10.755,20.145,19.502143,17.8625,18.195238,19.113,18.84,17.857143,16.335,16.49381,17.371667,21.336667,20.725714,19.581786,20.110238,20.901667,18.363333,17.380714,13.849643,14.089286,15.124667,0.881667,0.934286,0.958214,1.027619,1.122833,78.675,68.826429,60.953571,58.144286,56.383,16.04,17.03,18.82,23.825,31.495,1,6,12,2020,9,274,1,-0.999999,0.001075,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Elm Lake,Category_1,2020-10-01,0,0,1,elm_lake_event_04,0,1,18.63,17.375,19.94,15.93,1.11,15.38,0.01,19.565,19.511429,17.771071,18.000714,19.069333,18.16,17.979286,16.23,16.327381,17.329167,20.97,20.685,19.446786,19.950238,20.847167,17.273333,17.546429,13.749286,13.842857,15.158,0.988333,0.951429,0.983929,1.034762,1.1065,53.461667,58.121429,55.763214,54.150952,54.6845,14.285,17.04,18.77,20.495,31.49,0,6,12,2020,10,275,1,-0.999833,0.018277,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
